test_number,avg_lat_ms,tests,devices,centroid_lat,centroid_lon,city,avg_d_speed_mbps,avg_u_speed_mbps
13965,17,133,52,30.00489543,31.40167236,Cairo,20.72,20.392
13966,16,138,43,30.00489543,31.40716553,Cairo,25.018,4.348
13967,23,171,46,30.0096523,31.41265869,Cairo,61.14,25.462
13968,10,228,53,30.0096523,31.41815186,Cairo,61.042,41.825
13969,15,469,101,30.00489543,31.41265869,Cairo,22.875,5.365
13970,23,311,62,30.00489543,31.41815186,Cairo,43.739,21.681
13971,18,99,30,30.00013833,31.40167236,Cairo,32.289,11.087
13972,93,35,16,30.00013833,31.40716553,Cairo,24.38,5.834
13973,8,40,15,29.99538101,31.40167236,Cairo,160.796,37.247
13974,8,86,20,29.99538101,31.40716553,Cairo,81.56,27.175
13975,21,213,72,30.00013833,31.41265869,Cairo,26.008,4.932
13976,19,252,55,30.00013833,31.41815186,Cairo,23.273,5.241
13977,19,458,80,29.99538101,31.41265869,Cairo,32.034,6.991
13978,17,250,59,29.99538101,31.41815186,Cairo,24.145,3.788
13979,17,49,18,30.0286775,31.42364502,Al Khānkah,22.393,8.137
13980,14,107,28,30.0286775,31.42913818,Al Khānkah,29.397,4.083
13981,16,210,46,30.02392155,31.42364502,Al Khānkah,29.524,14.739
13982,15,320,71,30.02392155,31.42913818,Al Khānkah,25.188,3.896
13983,23,230,66,30.0286775,31.43463135,Al Khānkah,22.409,4.286
13984,18,283,59,30.0286775,31.44012451,Al Khānkah,25.155,5.287
13985,26,170,59,30.02392155,31.43463135,Al Khānkah,23.237,6.149
13986,12,121,43,30.02392155,31.44012451,Al Khānkah,43.363,22.125
13987,18,115,46,30.01916536,31.42364502,Al Khānkah,46.63,32.712
13988,22,49,23,30.01916536,31.42913818,Al Khānkah,40.37,41.022
13989,8,146,51,30.01440894,31.42364502,Al Khānkah,55.585,41.058
13990,9,224,61,30.01440894,31.42913818,Al Khānkah,66.521,38.833
13991,24,30,21,30.01916536,31.43463135,Al Khānkah,27.628,21.894
13992,20,277,43,30.01916536,31.44012451,Al Khānkah,80.979,41.37
13993,10,134,44,30.01440894,31.43463135,Al Khānkah,56.265,39.404
13994,15,117,44,30.01440894,31.44012451,Al Khānkah,87.603,45.852
13995,14,113,33,30.0286775,31.44561768,Al Khānkah,38.584,18.477
13996,8,78,25,30.0286775,31.45111084,Al Khānkah,80.898,53.447
13997,39,15,10,30.02392155,31.44561768,Al Khānkah,35.425,35.294
13998,7,54,14,30.02392155,31.45111084,Al Khānkah,63.779,42.078
13999,13,48,27,30.0286775,31.456604,Al Khānkah,28.038,11.229
14000,19,166,45,30.0286775,31.46209717,Al Khānkah,61.858,46.648
14001,24,211,57,30.02392155,31.456604,Al Khānkah,24.25,14.064
14002,27,181,56,30.02392155,31.46209717,Al Khānkah,25.238,4.503
14003,9,95,18,30.01916536,31.44561768,Al Khānkah,63.362,42.601
14004,16,96,39,30.01916536,31.45111084,Al Khānkah,26.578,5.737
14005,13,150,43,30.01440894,31.44561768,Al Khānkah,34.682,17.643
14006,19,159,42,30.01440894,31.45111084,Al Khānkah,21.595,3.734
14007,16,141,49,30.01916536,31.456604,Al Khānkah,23.807,4.495
14008,12,97,38,30.01916536,31.46209717,Al Khānkah,20.176,3.442
14009,17,356,41,30.01440894,31.456604,Al Khānkah,20.236,3.256
14010,19,122,33,30.01440894,31.46209717,Cairo,33.071,17.377
14011,9,203,60,30.0096523,31.42364502,Cairo,85.067,42.186
14012,9,144,62,30.0096523,31.42913818,Cairo,64.598,47.376
14013,14,34,16,30.00489543,31.42364502,Cairo,70.694,31.565
14014,7,98,35,30.00489543,31.42913818,Cairo,84.114,47.634
14015,10,140,55,30.0096523,31.43463135,Cairo,71.916,43.189
14016,9,219,35,30.0096523,31.44012451,Cairo,49.372,35.642
14017,8,160,63,30.00489543,31.43463135,Cairo,69.318,44.834
14018,6,115,51,30.00489543,31.44012451,Cairo,78.604,42.753
14019,15,148,52,30.00013833,31.42364502,Cairo,21.542,4.188
14020,19,250,59,30.00013833,31.42913818,Cairo,48.583,18.952
14021,15,73,36,29.99538101,31.42364502,Cairo,22.176,3.931
14022,26,167,44,29.99538101,31.42913818,Cairo,23.922,4.178
14023,40,133,35,30.00013833,31.43463135,Cairo,43.647,25.785
14024,18,70,22,30.00013833,31.44012451,Cairo,47.641,24.846
14025,30,142,45,29.99538101,31.43463135,Cairo,32.716,12.799
14026,10,247,43,29.99538101,31.44012451,Cairo,60.479,17.973
14027,15,190,41,30.0096523,31.44561768,Cairo,43.177,19.066
14028,14,140,45,30.0096523,31.45111084,Cairo,24.647,4.421
14029,13,201,62,30.00489543,31.44561768,Cairo,40.614,19.146
14030,18,428,114,30.00489543,31.45111084,Cairo,27.027,5.823
14031,18,129,30,30.0096523,31.456604,Cairo,25.565,4.223
14032,15,241,60,30.0096523,31.46209717,Cairo,24.006,3.808
14033,39,259,62,30.00489543,31.456604,Cairo,25.754,7.918
14034,15,389,62,30.00489543,31.46209717,Cairo,23.898,4.374
14035,12,236,67,30.00013833,31.44561768,Cairo,50.959,23.198
14036,23,233,72,30.00013833,31.45111084,Cairo,26.192,4.958
14037,16,24,13,29.99538101,31.44561768,Cairo,28.1,3.173
14038,12,145,62,30.00013833,31.456604,Cairo,30.155,7.179
14039,16,169,43,30.00013833,31.46209717,Cairo,28.773,5.719
14040,97,1,1,30.142752,31.46759033,Al Khānkah,55.221,19.303
14041,2,1,1,30.142752,31.4730835,Al Khānkah,541.679,112.679
14042,4,1,1,30.13800153,31.46759033,Al Khānkah,96.134,0.105
14043,8,1,1,30.13800153,31.4730835,Al Khānkah,82.632,113.611
14044,98,1,1,30.142752,31.47857666,Al Khānkah,0.063,0.288
14045,6,2,2,30.142752,31.48406982,Al Khānkah,94.02,66.647
14046,5,1,1,30.13800153,31.47857666,Al Khānkah,6.077,22.307
14047,52,2,2,30.13325082,31.46759033,Al Khānkah,151.825,77.86
14048,6,1,1,30.142752,31.48956299,Al Khānkah,313.97,431.004
14049,6,1,1,30.142752,31.49505615,Al Khānkah,720.357,102.746
14050,920,1,1,30.12374873,31.46759033,Al Khānkah,1.968,1.024
14051,28,1,1,30.11899734,31.4730835,Al Khānkah,1.676,0.155
14052,29,2,1,30.11899734,31.49505615,Al Khānkah,8.806,4.514
14053,74,3,1,30.11899734,31.51153564,Al Khānkah,5.364,4.141
14054,55,9,2,30.12374873,31.54998779,Al Khānkah,3.183,9.506
14055,58,2,2,30.11899734,31.54998779,Al Khānkah,1.344,7.745
14056,47,1,1,30.09048419,31.48406982,Al Khānkah,0.954,2.661
14057,32,1,1,30.09523695,31.48956299,Al Khānkah,0.936,4.946
14058,10,1,1,30.09048419,31.49505615,Al Khānkah,12.166,1.893
14059,25,1,1,30.09048419,31.50604248,Al Khānkah,14.16,1.557
14060,27,1,1,30.0857312,31.46759033,Al Khānkah,0.543,0.009
14061,9,1,1,30.0857312,31.4730835,Al Khānkah,30.133,4.679
14062,7,1,1,30.08097798,31.4730835,Al Khānkah,281.247,335.165
14063,9,23,3,30.0857312,31.47857666,Al Khānkah,19.164,24.06
14064,4,1,1,30.0857312,31.48406982,Al Khānkah,62.73,78.278
14065,17,1,1,30.07147086,31.46759033,Al Khānkah,28.315,2.633
14066,12,36,13,30.07147086,31.4730835,Al Khānkah,24.085,4.142
14067,11,42,11,30.07622453,31.47857666,Al Khānkah,30.314,7.497
14068,22,97,40,30.07622453,31.48406982,Al Khānkah,31.782,6.234
14069,29,318,79,30.07147086,31.47857666,Al Khānkah,28.533,6.916
14070,23,233,81,30.07147086,31.48406982,Al Khānkah,30.247,5.473
14071,21,6,6,30.08097798,31.50054932,Al Khānkah,3.318,3.65
14072,17,133,45,30.07622453,31.48956299,Al Khānkah,27.284,4.738
14073,12,23,13,30.07622453,31.49505615,Al Khānkah,77.337,18.482
14074,19,205,88,30.07147086,31.48956299,Al Khānkah,26.444,5.245
14075,25,149,23,30.07147086,31.49505615,Al Khānkah,29.79,6.75
14076,10,91,11,30.07622453,31.50054932,Al Khānkah,159.627,58.871
14077,18,53,21,30.07622453,31.50604248,Al Khānkah,25.838,4.27
14078,10,59,21,30.07147086,31.50054932,Al Khānkah,72.788,42.075
14079,17,396,100,30.07147086,31.50604248,Al Khānkah,66.149,27.415
14080,17,474,117,30.07147086,31.51153564,Al Khānkah,28.524,6.609
14081,17,72,22,30.07147086,31.51702881,Al Khānkah,25.105,4.77
14082,9,2,2,30.07147086,31.52252197,Al Khānkah,6.568,3.886
14083,15,1,1,30.07147086,31.52801514,Al Khānkah,13.17,5.268
14084,24,1,1,30.13325082,31.57196045,Al ‘Āshir min Ramaḑān,7.553,25.516
14085,20,1,1,30.13800153,31.57745361,Al ‘Āshir min Ramaḑān,5.659,0.769
14086,38,1,1,30.12849989,31.57745361,Al ‘Āshir min Ramaḑān,8.512,6.192
14087,10,1,1,30.13325082,31.59393311,Al ‘Āshir min Ramaḑān,450.002,255.299
14088,57,5,3,30.12849989,31.58843994,Al ‘Āshir min Ramaḑān,11.521,3.746
14089,12,8,2,30.11899734,31.55548096,Al Khānkah,7.982,7.69
14090,61,24,8,30.12374873,31.58294678,Al ‘Āshir min Ramaḑān,6.684,5.803
14091,50,92,5,30.11899734,31.58294678,Al ‘Āshir min Ramaḑān,13.891,7.051
14092,79,23,6,30.12374873,31.58843994,Al ‘Āshir min Ramaḑān,12.493,3.625
14093,37,1,1,30.12374873,31.59393311,Al ‘Āshir min Ramaḑān,26.184,4.097
14094,65,27,7,30.11424572,31.58294678,Al ‘Āshir min Ramaḑān,6.09,9.798
14095,25,9,4,30.11424572,31.58843994,Al ‘Āshir min Ramaḑān,27.785,31.66
14096,32,2,2,30.10949387,31.58843994,Al ‘Āshir min Ramaḑān,19.355,16.713
14097,56,33,9,30.142752,31.59942627,Al ‘Āshir min Ramaḑān,11.025,1.241
14098,59,123,26,30.142752,31.60491943,Al ‘Āshir min Ramaḑān,13.558,2.103
14099,26,28,5,30.13800153,31.59942627,Al ‘Āshir min Ramaḑān,12.086,1.121
14100,34,36,9,30.13800153,31.60491943,Al ‘Āshir min Ramaḑān,70.17,49.091
14101,17,135,23,30.142752,31.6104126,Al ‘Āshir min Ramaḑān,32.224,19.527
14102,16,72,13,30.142752,31.61590576,Al ‘Āshir min Ramaḑān,26.682,6.138
14103,15,164,47,30.13800153,31.6104126,Al ‘Āshir min Ramaḑān,32.947,23.641
14104,26,135,26,30.13800153,31.61590576,Al ‘Āshir min Ramaḑān,61.959,29.162
14105,11,94,19,30.13325082,31.60491943,Al ‘Āshir min Ramaḑān,80.716,59.666
14106,8,71,10,30.12849989,31.60491943,Al ‘Āshir min Ramaḑān,68,58.669
14107,16,119,21,30.13325082,31.6104126,Al ‘Āshir min Ramaḑān,47.062,32.307
14108,6,134,55,30.13325082,31.61590576,Al ‘Āshir min Ramaḑān,88.761,78.089
14109,9,138,13,30.12849989,31.6104126,Al ‘Āshir min Ramaḑān,59.543,54.715
14110,6,48,25,30.12849989,31.61590576,Al ‘Āshir min Ramaḑān,87.86,58.268
14111,16,48,8,30.142752,31.62139893,Al ‘Āshir min Ramaḑān,17.693,3.058
14112,17,8,3,30.142752,31.62689209,Al ‘Āshir min Ramaḑān,37.389,14.903
14113,14,61,21,30.13800153,31.62139893,Al ‘Āshir min Ramaḑān,28.641,10.003
14114,26,175,50,30.13800153,31.62689209,Al ‘Āshir min Ramaḑān,23.835,4.8
14115,15,41,15,30.142752,31.63238525,Al ‘Āshir min Ramaḑān,23.958,4.731
14116,12,22,8,30.142752,31.63787842,Al ‘Āshir min Ramaḑān,20.762,3.69
14117,21,117,23,30.13800153,31.63238525,Al ‘Āshir min Ramaḑān,25.28,3.274
14118,16,53,10,30.13800153,31.63787842,Al ‘Āshir min Ramaḑān,28.848,4.716
14119,18,53,11,30.13325082,31.62139893,Al ‘Āshir min Ramaḑān,22.897,12.871
14120,46,24,14,30.13325082,31.62689209,Al ‘Āshir min Ramaḑān,29.41,23.442
14121,7,22,6,30.12849989,31.62139893,Al ‘Āshir min Ramaḑān,81.59,42.808
14122,9,23,10,30.12849989,31.62689209,Al ‘Āshir min Ramaḑān,83.834,30.724
14123,35,62,13,30.13325082,31.63238525,Al ‘Āshir min Ramaḑān,30.531,11.959
14124,28,44,19,30.13325082,31.63787842,Al ‘Āshir min Ramaḑān,28.03,6.418
14125,13,47,22,30.12849989,31.63238525,Al ‘Āshir min Ramaḑān,32.901,20.938
14126,16,83,16,30.12849989,31.63787842,Al ‘Āshir min Ramaḑān,25.26,5.503
14127,30,7,2,30.12374873,31.59942627,Al ‘Āshir min Ramaḑān,55.817,19.139
14128,10,36,5,30.12374873,31.60491943,Al ‘Āshir min Ramaḑān,161.19,118.378
14129,37,1,1,30.11899734,31.59942627,Al ‘Āshir min Ramaḑān,6.751,0.755
14130,7,49,16,30.11899734,31.60491943,Al ‘Āshir min Ramaḑān,49.929,47.951
14131,9,88,22,30.12374873,31.6104126,Al ‘Āshir min Ramaḑān,70.231,56.408
14132,24,73,16,30.12374873,31.61590576,Al ‘Āshir min Ramaḑān,48.859,27.876
14133,13,232,67,30.11899734,31.6104126,Al ‘Āshir min Ramaḑān,47.012,47.173
14134,54,83,26,30.11899734,31.61590576,Al ‘Āshir min Ramaḑān,22.294,7.325
14135,38,1,1,30.11424572,31.59942627,Al ‘Āshir min Ramaḑān,14.492,4.024
14136,32,24,7,30.11424572,31.60491943,Al ‘Āshir min Ramaḑān,26.874,16.836
14137,5,5,2,30.10949387,31.60491943,Al ‘Āshir min Ramaḑān,37.309,41.091
14138,21,113,25,30.11424572,31.6104126,Al ‘Āshir min Ramaḑān,14.906,14.356
14139,28,26,8,30.11424572,31.61590576,Al ‘Āshir min Ramaḑān,30.009,7.907
14140,23,22,6,30.10949387,31.6104126,Al ‘Āshir min Ramaḑān,18.898,10.129
14141,13,45,4,30.10949387,31.61590576,Al ‘Āshir min Ramaḑān,21.237,3.286
14142,13,91,20,30.12374873,31.62139893,Al ‘Āshir min Ramaḑān,64.503,37.413
14143,7,132,19,30.12374873,31.62689209,Al ‘Āshir min Ramaḑān,74.788,46.676
14144,11,76,26,30.11899734,31.62139893,Al ‘Āshir min Ramaḑān,66,36.66
14145,14,61,18,30.11899734,31.62689209,Al ‘Āshir min Ramaḑān,73.623,31.013
14146,10,118,43,30.12374873,31.63238525,Al ‘Āshir min Ramaḑān,74.067,35.02
14147,21,140,29,30.12374873,31.63787842,Al ‘Āshir min Ramaḑān,19.556,2.992
14148,19,51,5,30.11899734,31.63238525,Al ‘Āshir min Ramaḑān,48.967,47.507
14149,14,99,27,30.11899734,31.63787842,Al ‘Āshir min Ramaḑān,26.246,6.303
14150,9,7,2,30.11424572,31.62139893,Al ‘Āshir min Ramaḑān,43.297,7.935
14151,11,5,2,30.11424572,31.62689209,Al ‘Āshir min Ramaḑān,27.366,26.945
14152,59,27,5,30.10949387,31.62689209,Al ‘Āshir min Ramaḑān,14.162,2.649
14153,9,1,1,30.11424572,31.63787842,Al ‘Āshir min Ramaḑān,37.246,4.636
14154,450,2,2,30.10949387,31.63238525,Al ‘Āshir min Ramaḑān,12.705,2.961
14155,139,18,6,30.10949387,31.63787842,Al ‘Āshir min Ramaḑān,29.446,6.121
14156,32,11,1,30.09523695,31.56646729,Al ‘Āshir min Ramaḑān,8.841,2.159
14157,11,1,1,30.09523695,31.57745361,Al ‘Āshir min Ramaḑān,15.297,7.348
14158,8,1,1,30.08097798,31.55548096,Al Khānkah,65.415,2.796
14159,15,1,1,30.07622453,31.57745361,Al ‘Āshir min Ramaḑān,29.216,10.006
14160,12,5,2,30.07147086,31.57745361,Al ‘Āshir min Ramaḑān,26.376,11.712
14161,16,1,1,30.10474179,31.59942627,Al ‘Āshir min Ramaḑān,54.114,95.079
14162,10,16,5,30.10474179,31.61590576,Al ‘Āshir min Ramaḑān,74.764,41.429
14163,28,1,1,30.09998949,31.6104126,Al ‘Āshir min Ramaḑān,25.276,21.41
14164,5,11,6,30.09998949,31.61590576,Al ‘Āshir min Ramaḑān,64.573,61.219
14165,4,10,6,30.09523695,31.6104126,Al ‘Āshir min Ramaḑān,81.06,52.746
14166,10,127,10,30.09523695,31.61590576,Al ‘Āshir min Ramaḑān,115.585,72.888
14167,9,7,2,30.09048419,31.6104126,Al ‘Āshir min Ramaḑān,26.595,30.459
14168,6,19,9,30.09048419,31.61590576,Al ‘Āshir min Ramaḑān,76.455,50.522
14169,5,19,7,30.10474179,31.62139893,Al ‘Āshir min Ramaḑān,37.932,39.502
14170,18,28,12,30.10474179,31.62689209,Al ‘Āshir min Ramaḑān,49.022,26.732
14171,6,29,12,30.09998949,31.62139893,Al ‘Āshir min Ramaḑān,123.346,61.154
14172,5,40,14,30.09998949,31.62689209,Al ‘Āshir min Ramaḑān,84.218,74.323
14173,10,184,36,30.10474179,31.63238525,Al ‘Āshir min Ramaḑān,50.33,18.9
14174,13,279,83,30.10474179,31.63787842,Al ‘Āshir min Ramaḑān,33.273,6.73
14175,19,99,43,30.09998949,31.63238525,Al ‘Āshir min Ramaḑān,73.434,33.165
14176,18,266,93,30.09998949,31.63787842,Al ‘Āshir min Ramaḑān,33.265,7.661
14177,9,26,10,30.09523695,31.62139893,Al ‘Āshir min Ramaḑān,80.213,69.117
14178,7,12,8,30.09523695,31.62689209,Al ‘Āshir min Ramaḑān,74.635,49.953
14179,7,44,15,30.09048419,31.62139893,Al ‘Āshir min Ramaḑān,61.694,44.596
14180,7,47,14,30.09048419,31.62689209,Al ‘Āshir min Ramaḑān,79.88,58.054
14181,5,35,18,30.09523695,31.63238525,Al ‘Āshir min Ramaḑān,70.201,46.936
14182,10,75,29,30.09523695,31.63787842,Al ‘Āshir min Ramaḑān,36.992,9.076
14183,6,42,10,30.09048419,31.63238525,Al ‘Āshir min Ramaḑān,89.472,56.342
14184,13,187,70,30.09048419,31.63787842,Al ‘Āshir min Ramaḑān,33.725,8.484
14185,5,2,2,30.0857312,31.6104126,Al ‘Āshir min Ramaḑān,93.051,60.982
14186,6,24,4,30.0857312,31.61590576,Al ‘Āshir min Ramaḑān,100.877,71.207
14187,6,15,7,30.08097798,31.61590576,Al ‘Āshir min Ramaḑān,76.581,54.82
14188,40,2,1,30.07147086,31.59942627,Al ‘Āshir min Ramaḑān,17.995,11.309
14189,6,44,14,30.0857312,31.62139893,Al ‘Āshir min Ramaḑān,124.387,60.854
14190,11,9,7,30.0857312,31.62689209,Al ‘Āshir min Ramaḑān,46.507,45.202
14191,12,11,3,30.08097798,31.62139893,Al ‘Āshir min Ramaḑān,25.995,11.304
14192,4,23,9,30.08097798,31.62689209,Al ‘Āshir min Ramaḑān,87.689,62.052
14193,7,49,22,30.0857312,31.63238525,Al ‘Āshir min Ramaḑān,63.005,47.581
14194,13,218,38,30.0857312,31.63787842,Al ‘Āshir min Ramaḑān,33.806,12.736
14195,6,121,29,30.08097798,31.63238525,Al ‘Āshir min Ramaḑān,103.49,59.542
14196,10,154,48,30.08097798,31.63787842,Al ‘Āshir min Ramaḑān,46.749,8.105
14197,9,7,3,30.07622453,31.62139893,Al ‘Āshir min Ramaḑān,65.066,43.511
14198,6,1,1,30.07622453,31.62689209,Al ‘Āshir min Ramaḑān,81.453,85.031
14199,16,276,33,30.07622453,31.63238525,Al ‘Āshir min Ramaḑān,87.53,70.758
14200,15,109,33,30.07622453,31.63787842,Al ‘Āshir min Ramaḑān,43.221,27.305
14201,10,1,1,30.07147086,31.63238525,Al ‘Āshir min Ramaḑān,20.425,22.853
14202,21,135,51,30.06671696,31.46759033,Al Khānkah,26.37,5.865
14203,20,295,66,30.06671696,31.4730835,Al Khānkah,33.298,5.129
14204,14,129,41,30.06196282,31.46759033,Al Khānkah,31.344,4.688
14205,16,165,49,30.06196282,31.4730835,Al Khānkah,25.178,4.104
14206,19,149,57,30.06671696,31.47857666,Al Khānkah,27.683,6.377
14207,22,288,70,30.06671696,31.48406982,Al Khānkah,30.954,6.072
14208,16,334,74,30.06196282,31.47857666,Al Khānkah,27.857,5.466
14209,18,309,70,30.06196282,31.48406982,Al Khānkah,27.391,6.052
14210,17,198,39,30.05720846,31.46759033,Al Khānkah,25.39,4.885
14211,16,244,53,30.05720846,31.4730835,Al Khānkah,27.787,4.438
14212,24,196,51,30.05245387,31.46759033,Al Khānkah,26.629,4.109
14213,14,154,41,30.05245387,31.4730835,Al Khānkah,40.047,6.531
14214,18,87,30,30.05720846,31.47857666,Al Khānkah,34.367,6.671
14215,17,534,25,30.05720846,31.48406982,Al Khānkah,31.503,6.457
14216,12,96,29,30.05245387,31.47857666,Al Khānkah,79.116,41.528
14217,18,71,22,30.05245387,31.48406982,Al Khānkah,30.814,13.121
14218,15,260,97,30.06671696,31.48956299,Al Khānkah,34.128,21.733
14219,21,338,64,30.06671696,31.49505615,Al Khānkah,28.877,5.679
14220,20,349,106,30.06196282,31.48956299,Al Khānkah,28.461,7.274
14221,17,306,88,30.06196282,31.49505615,Al Khānkah,30.515,7.454
14222,10,33,10,30.06671696,31.50054932,Al Khānkah,114.447,86.53
14223,8,155,69,30.06671696,31.50604248,Al Khānkah,119.521,64.913
14224,48,138,28,30.06196282,31.50054932,Al Khānkah,35.829,9.174
14225,18,82,20,30.06196282,31.50604248,Al Khānkah,49.014,10.131
14226,23,358,96,30.05720846,31.48956299,Al Khānkah,27.394,5.874
14227,19,352,91,30.05720846,31.49505615,Al Khānkah,35.373,8.407
14228,16,211,63,30.05245387,31.48956299,Al Khānkah,54.601,29.467
14229,14,147,43,30.05245387,31.49505615,Al Khānkah,59.14,27.554
14230,19,150,31,30.05720846,31.50054932,Al Khānkah,29.341,4.821
14231,26,201,70,30.05720846,31.50604248,Al Khānkah,26.286,4.475
14232,20,66,22,30.05245387,31.50054932,Al Khānkah,50.669,24.22
14233,14,141,41,30.05245387,31.50604248,Al Khānkah,29.62,10.35
14234,14,187,42,30.04769906,31.46759033,Al Khānkah,23.566,4.381
14235,35,295,57,30.04769906,31.4730835,Al Khānkah,24.099,4.958
14236,14,188,47,30.04294401,31.46759033,Al Khānkah,23.605,5.428
14237,21,120,38,30.04294401,31.4730835,Al Khānkah,38.221,11.161
14238,10,77,23,30.04769906,31.47857666,Al Khānkah,57.584,38.871
14239,27,114,48,30.04769906,31.48406982,Al Khānkah,57.627,27.384
14240,16,87,31,30.04294401,31.47857666,Al Khānkah,46.451,46.497
14241,10,127,37,30.04294401,31.48406982,Al Khānkah,42.967,22.797
14242,15,126,34,30.03818874,31.46759033,Al Khānkah,22.733,3.234
14243,19,260,53,30.03818874,31.4730835,Al Khānkah,27.947,8.285
14244,16,145,50,30.03343323,31.46759033,Al Khānkah,28.288,5.966
14245,16,509,91,30.03343323,31.4730835,Al Khānkah,27.072,5.502
14246,7,133,40,30.03818874,31.47857666,Al Khānkah,79.519,52.062
14247,7,89,34,30.03818874,31.48406982,Al Khānkah,82.344,50.616
14248,29,126,30,30.03343323,31.47857666,Al Khānkah,21.293,5.662
14249,16,88,29,30.03343323,31.48406982,Al Khānkah,62.139,33.292
14250,11,154,56,30.04769906,31.48956299,Al Khānkah,66.792,34.915
14251,11,19,10,30.04769906,31.49505615,Al Khānkah,39.035,24.693
14252,14,69,21,30.04294401,31.48956299,Al Khānkah,27.594,6.305
14253,36,68,21,30.04294401,31.49505615,Al Khānkah,59.437,41.198
14254,6,18,5,30.04769906,31.50054932,Al Khānkah,58.889,52.433
14255,9,17,5,30.04769906,31.50604248,Al Khānkah,131.372,30.058
14256,10,68,19,30.04294401,31.50054932,Al Khānkah,80.742,34.277
14257,16,23,9,30.04294401,31.50604248,Al Khānkah,60.273,34.884
14258,33,172,70,30.03818874,31.48956299,Al Khānkah,28.925,13.184
14259,20,263,49,30.03818874,31.49505615,Al Khānkah,48.783,25.551
14260,19,91,30,30.03343323,31.48956299,Al Khānkah,54.26,23.731
14261,17,58,15,30.03343323,31.49505615,Al Khānkah,71.095,47.269
14262,9,116,29,30.03818874,31.50054932,Al Khānkah,36.195,22.148
14263,26,36,18,30.03818874,31.50604248,Al Khānkah,80.178,29.597
14264,27,98,18,30.03343323,31.50054932,Al Khānkah,49.99,37.642
14265,7,45,19,30.03343323,31.50604248,Al Khānkah,54.015,42.649
14266,14,297,76,30.06671696,31.51153564,Al Khānkah,42.967,11.663
14267,30,645,137,30.06671696,31.51702881,Al Khānkah,23.229,4.239
14268,20,312,65,30.06196282,31.51153564,Al Khānkah,26.117,6.532
14269,21,266,75,30.06196282,31.51702881,Al Khānkah,25.492,5.289
14270,20,332,52,30.06671696,31.52252197,Al Khānkah,54.589,31.17
14271,10,183,48,30.06671696,31.52801514,Al Khānkah,81.309,47.009
14272,8,128,59,30.06196282,31.52252197,Al Khānkah,92.537,51.503
14273,7,214,88,30.06196282,31.52801514,Al Khānkah,95.255,62.345
14274,22,428,123,30.05720846,31.51153564,Al Khānkah,31.698,10.735
14275,20,90,26,30.05720846,31.51702881,Al Khānkah,37.82,13.701
14276,15,147,53,30.05245387,31.51153564,Al Khānkah,20.74,4.787
14277,20,21,7,30.05245387,31.51702881,Al Khānkah,33.284,28.454
14278,12,118,10,30.05720846,31.52252197,Al Khānkah,76.208,48.735
14279,8,265,73,30.05720846,31.52801514,Al Khānkah,146.076,91.485
14280,16,50,7,30.05245387,31.52252197,Al Khānkah,40.361,45.705
14281,22,10,4,30.05245387,31.52801514,Al Khānkah,35.366,42.291
14282,5,1,1,30.06671696,31.5335083,Al Khānkah,182.815,151.119
14283,7,107,37,30.06196282,31.5335083,Al Khānkah,97.836,78.187
14284,8,72,27,30.05720846,31.5335083,Al Khānkah,96.702,51.848
14285,13,171,57,30.05245387,31.5335083,Al Khānkah,123.268,49.121
14286,10,299,28,30.05245387,31.53900146,Al Khānkah,122.152,53.628
14287,15,168,21,30.04769906,31.51153564,Al Khānkah,37.577,11.041
14288,12,30,13,30.04769906,31.51702881,Al Khānkah,32.869,9.787
14289,12,56,19,30.04294401,31.51153564,Al Khānkah,42.432,25.551
14290,15,124,31,30.04294401,31.51702881,Al Khānkah,26.875,4.43
14291,12,45,7,30.04769906,31.52252197,Al Khānkah,49.874,45.57
14292,16,63,11,30.04769906,31.52801514,Al Khānkah,42.816,28.539
14293,15,68,17,30.04294401,31.52252197,Al Khānkah,28.834,10.743
14294,20,146,26,30.03818874,31.51153564,Al Khānkah,38.077,19.521
14295,10,50,18,30.03818874,31.51702881,Al Khānkah,118.796,34.601
14296,7,32,7,30.03343323,31.51153564,Al Khānkah,49.03,30.824
14297,8,60,32,30.03343323,31.51702881,Al Khānkah,88.411,47.468
14298,11,134,50,30.03818874,31.52252197,Al Khānkah,105.082,53.54
14299,9,27,10,30.03818874,31.52801514,Al Khānkah,68.953,55.181
14300,8,94,35,30.03343323,31.52252197,Al Khānkah,108.596,58.049
14301,7,45,24,30.03343323,31.52801514,Al Khānkah,154.272,60.977
14302,12,51,20,30.04769906,31.5335083,Al Khānkah,115.066,39.911
14303,22,146,59,30.04769906,31.53900146,Al Khānkah,106.474,41.424
14304,9,21,9,30.04294401,31.5335083,Al Khānkah,59.179,33.672
14305,7,33,15,30.04294401,31.53900146,Al Khānkah,134.327,69.674
14306,7,25,12,30.04769906,31.54449463,Al Khānkah,87.056,57.789
14307,6,19,9,30.04294401,31.54449463,Al Khānkah,197.387,95.146
14308,23,1,1,30.04294401,31.54998779,Al Khānkah,2.986,2.333
14309,6,26,5,30.03818874,31.5335083,Al Khānkah,192.846,93.51
14310,7,6,3,30.03818874,31.53900146,Al Khānkah,54.546,35.847
14311,7,31,16,30.03343323,31.5335083,Al Khānkah,155.052,88.861
14312,7,28,12,30.03343323,31.53900146,Al Khānkah,74.793,73.225
14313,12,144,41,30.03818874,31.54449463,Al Khānkah,92.554,71.244
